"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Keskituulen nopeus [m/s]","Tuulen suunnan keskiarvo [°]"
"Kumlinge kirkonkylä","2024","10","29","19:00","8.9","228"
"Kumlinge kirkonkylä","2024","10","29","20:00","8","220"
"Kumlinge kirkonkylä","2024","10","29","21:00","8.9","219"
"Kumlinge kirkonkylä","2024","10","29","22:00","9.6","225"
"Kumlinge kirkonkylä","2024","10","29","23:00","9.7","234"
"Kumlinge kirkonkylä","2024","10","30","00:00","8.9","245"
"Kumlinge kirkonkylä","2024","10","30","01:00","7.9","258"
"Kumlinge kirkonkylä","2024","10","30","02:00","8.5","273"
"Kumlinge kirkonkylä","2024","10","30","03:00","9.4","287"
"Kumlinge kirkonkylä","2024","10","30","04:00","8.3","287"
"Kumlinge kirkonkylä","2024","10","30","05:00","8.2","287"
"Kumlinge kirkonkylä","2024","10","30","06:00","8.3","293"
"Kumlinge kirkonkylä","2024","10","30","07:00","9.6","302"
"Kumlinge kirkonkylä","2024","10","30","08:00","9.7","302"
"Kumlinge kirkonkylä","2024","10","30","09:00","9.3","305"
"Kumlinge kirkonkylä","2024","10","30","10:00","10","310"
"Kumlinge kirkonkylä","2024","10","30","11:00","10.9","311"
"Kumlinge kirkonkylä","2024","10","30","12:00","10.5","310"
"Kumlinge kirkonkylä","2024","10","30","13:00","10.6","307"
"Kumlinge kirkonkylä","2024","10","30","14:00","10.7","307"
"Kumlinge kirkonkylä","2024","10","30","15:00","10.1","304"
"Kumlinge kirkonkylä","2024","10","30","16:00","10.1","311"
"Kumlinge kirkonkylä","2024","10","30","17:00","9.1","322"
"Kumlinge kirkonkylä","2024","10","30","18:00","8.8","303"
"Kumlinge kirkonkylä","2024","10","30","19:00","10.1","319"
"Kumlinge kirkonkylä","2024","10","30","20:00","9.3","320"
"Kumlinge kirkonkylä","2024","10","30","21:00","8.7","324"
"Kumlinge kirkonkylä","2024","10","30","22:00","7.5","320"
"Kumlinge kirkonkylä","2024","10","30","23:00","7.4","310"
"Kumlinge kirkonkylä","2024","10","31","00:00","7.3","293"
"Kumlinge kirkonkylä","2024","10","31","01:00","6.6","283"
"Kumlinge kirkonkylä","2024","10","31","02:00","6.6","282"
"Kumlinge kirkonkylä","2024","10","31","03:00","7","283"
"Kumlinge kirkonkylä","2024","10","31","04:00","6","285"
"Kumlinge kirkonkylä","2024","10","31","05:00","5.4","290"
"Kumlinge kirkonkylä","2024","10","31","06:00","5.5","302"
"Kumlinge kirkonkylä","2024","10","31","07:00","5.1","279"
"Kumlinge kirkonkylä","2024","10","31","08:00","6","250"
"Kumlinge kirkonkylä","2024","10","31","09:00","5","247"
"Kumlinge kirkonkylä","2024","10","31","10:00","4.5","234"
"Kumlinge kirkonkylä","2024","10","31","11:00","4.7","239"
"Kumlinge kirkonkylä","2024","10","31","12:00","3.4","239"
"Kumlinge kirkonkylä","2024","10","31","13:00","3.7","219"
"Kumlinge kirkonkylä","2024","10","31","14:00","4.7","206"
"Kumlinge kirkonkylä","2024","10","31","15:00","3.8","197"
"Kumlinge kirkonkylä","2024","10","31","16:00","6.5","248"
"Kumlinge kirkonkylä","2024","10","31","17:00","3.3","250"
"Kumlinge kirkonkylä","2024","10","31","18:00","3.7","268"
"Kumlinge kirkonkylä","2024","10","31","19:00","3.9","291"
"Kumlinge kirkonkylä","2024","10","31","20:00","4.2","318"
"Kumlinge kirkonkylä","2024","10","31","21:00","3.5","332"
"Kumlinge kirkonkylä","2024","10","31","22:00","2.1","334"
"Kumlinge kirkonkylä","2024","10","31","23:00","1.2","97"
"Kumlinge kirkonkylä","2024","11","1","00:00","1.7","140"
"Kumlinge kirkonkylä","2024","11","1","01:00","1.8","124"
"Kumlinge kirkonkylä","2024","11","1","02:00","2","107"
"Kumlinge kirkonkylä","2024","11","1","03:00","1.7","81"
"Kumlinge kirkonkylä","2024","11","1","04:00","1.7","102"
"Kumlinge kirkonkylä","2024","11","1","05:00","2.3","134"
"Kumlinge kirkonkylä","2024","11","1","06:00","1.5","65"
"Kumlinge kirkonkylä","2024","11","1","07:00","1.5","67"
"Kumlinge kirkonkylä","2024","11","1","08:00","1.5","32"
"Kumlinge kirkonkylä","2024","11","1","09:00","4.9","312"
"Kumlinge kirkonkylä","2024","11","1","10:00","9.7","312"
"Kumlinge kirkonkylä","2024","11","1","11:00","11.7","311"
"Kumlinge kirkonkylä","2024","11","1","12:00","12.4","309"
"Kumlinge kirkonkylä","2024","11","1","13:00","12.5","311"
"Kumlinge kirkonkylä","2024","11","1","14:00","14.6","312"
"Kumlinge kirkonkylä","2024","11","1","15:00","15.5","311"
"Kumlinge kirkonkylä","2024","11","1","16:00","15.6","311"
"Kumlinge kirkonkylä","2024","11","1","17:00","16.7","313"
"Kumlinge kirkonkylä","2024","11","1","18:00","18.6","315"
"Kumlinge kirkonkylä","2024","11","1","19:00","18","316"
"Kumlinge kirkonkylä","2024","11","1","20:00","17.6","318"
"Kumlinge kirkonkylä","2024","11","1","21:00","16.8","321"
"Kumlinge kirkonkylä","2024","11","1","22:00","15.8","320"
"Kumlinge kirkonkylä","2024","11","1","23:00","15.5","326"
"Kumlinge kirkonkylä","2024","11","2","00:00","16.8","328"
"Kumlinge kirkonkylä","2024","11","2","01:00","15","328"
"Kumlinge kirkonkylä","2024","11","2","02:00","14.9","330"
"Kumlinge kirkonkylä","2024","11","2","03:00","13.7","329"
"Kumlinge kirkonkylä","2024","11","2","04:00","13.8","329"
"Kumlinge kirkonkylä","2024","11","2","05:00","13.8","328"
"Kumlinge kirkonkylä","2024","11","2","06:00","13.2","330"
"Kumlinge kirkonkylä","2024","11","2","07:00","12.7","330"
"Kumlinge kirkonkylä","2024","11","2","08:00","12.6","327"
"Kumlinge kirkonkylä","2024","11","2","09:00","12.3","329"
"Kumlinge kirkonkylä","2024","11","2","10:00","12","327"
"Kumlinge kirkonkylä","2024","11","2","11:00","12.2","325"
"Kumlinge kirkonkylä","2024","11","2","12:00","12.4","324"
"Kumlinge kirkonkylä","2024","11","2","13:00","12.4","329"
"Kumlinge kirkonkylä","2024","11","2","14:00","11.4","330"
"Kumlinge kirkonkylä","2024","11","2","15:00","10.6","325"
"Kumlinge kirkonkylä","2024","11","2","16:00","10","320"
"Kumlinge kirkonkylä","2024","11","2","17:00","9.6","320"
"Kumlinge kirkonkylä","2024","11","2","18:00","9.7","319"
"Kumlinge kirkonkylä","2024","11","2","19:00","9.4","314"
"Kumlinge kirkonkylä","2024","11","2","20:00","8.4","307"
"Kumlinge kirkonkylä","2024","11","2","21:00","7.6","305"
"Kumlinge kirkonkylä","2024","11","2","22:00","6.5","283"
"Kumlinge kirkonkylä","2024","11","2","23:00","5.9","280"
"Kumlinge kirkonkylä","2024","11","3","00:00","6.1","266"
"Kumlinge kirkonkylä","2024","11","3","01:00","6.3","258"
"Kumlinge kirkonkylä","2024","11","3","02:00","6.3","256"
"Kumlinge kirkonkylä","2024","11","3","03:00","6.3","247"
"Kumlinge kirkonkylä","2024","11","3","04:00","7","243"
"Kumlinge kirkonkylä","2024","11","3","05:00","8","243"
"Kumlinge kirkonkylä","2024","11","3","06:00","7.9","243"
"Kumlinge kirkonkylä","2024","11","3","07:00","7.6","235"
"Kumlinge kirkonkylä","2024","11","3","08:00","8.3","233"
"Kumlinge kirkonkylä","2024","11","3","09:00","9.3","244"
"Kumlinge kirkonkylä","2024","11","3","10:00","7.8","268"
"Kumlinge kirkonkylä","2024","11","3","11:00","7.9","278"
"Kumlinge kirkonkylä","2024","11","3","12:00","9","285"
"Kumlinge kirkonkylä","2024","11","3","13:00","12.1","303"
"Kumlinge kirkonkylä","2024","11","3","14:00","14.6","318"
"Kumlinge kirkonkylä","2024","11","3","15:00","15.9","337"
"Kumlinge kirkonkylä","2024","11","3","16:00","14.6","340"
"Kumlinge kirkonkylä","2024","11","3","17:00","12","352"
"Kumlinge kirkonkylä","2024","11","3","18:00","10.8","353"
"Kumlinge kirkonkylä","2024","11","3","19:00","10.2","351"
"Kumlinge kirkonkylä","2024","11","3","20:00","11","343"
"Kumlinge kirkonkylä","2024","11","3","21:00","11.5","336"
"Kumlinge kirkonkylä","2024","11","3","22:00","10.7","336"
"Kumlinge kirkonkylä","2024","11","3","23:00","10.6","338"
"Kumlinge kirkonkylä","2024","11","4","00:00","10.1","337"
"Kumlinge kirkonkylä","2024","11","4","01:00","9","343"
"Kumlinge kirkonkylä","2024","11","4","02:00","9.6","345"
"Kumlinge kirkonkylä","2024","11","4","03:00","9.5","340"
"Kumlinge kirkonkylä","2024","11","4","04:00","9","341"
"Kumlinge kirkonkylä","2024","11","4","05:00","7.7","340"
"Kumlinge kirkonkylä","2024","11","4","06:00","7","334"
"Kumlinge kirkonkylä","2024","11","4","07:00","6","331"
"Kumlinge kirkonkylä","2024","11","4","08:00","5.9","315"
"Kumlinge kirkonkylä","2024","11","4","09:00","5.3","320"
"Kumlinge kirkonkylä","2024","11","4","10:00","5.4","315"
"Kumlinge kirkonkylä","2024","11","4","11:00","5.4","304"
"Kumlinge kirkonkylä","2024","11","4","12:00","5.3","303"
"Kumlinge kirkonkylä","2024","11","4","13:00","4.4","297"
"Kumlinge kirkonkylä","2024","11","4","14:00","4.5","287"
"Kumlinge kirkonkylä","2024","11","4","15:00","3.9","260"
"Kumlinge kirkonkylä","2024","11","4","16:00","4.6","243"
"Kumlinge kirkonkylä","2024","11","4","17:00","4.7","239"
"Kumlinge kirkonkylä","2024","11","4","18:00","5.4","243"
"Kumlinge kirkonkylä","2024","11","4","19:00","5.9","259"
"Kumlinge kirkonkylä","2024","11","4","20:00","5.4","264"
"Kumlinge kirkonkylä","2024","11","4","21:00","5.5","270"
"Kumlinge kirkonkylä","2024","11","4","22:00","4.1","268"
"Kumlinge kirkonkylä","2024","11","4","23:00","4.8","273"
"Kumlinge kirkonkylä","2024","11","5","00:00","6","279"
"Kumlinge kirkonkylä","2024","11","5","01:00","5.6","285"
"Kumlinge kirkonkylä","2024","11","5","02:00","5.9","290"
"Kumlinge kirkonkylä","2024","11","5","03:00","5.5","278"
"Kumlinge kirkonkylä","2024","11","5","04:00","6.1","293"
"Kumlinge kirkonkylä","2024","11","5","05:00","5.8","291"
"Kumlinge kirkonkylä","2024","11","5","06:00","5.4","286"
"Kumlinge kirkonkylä","2024","11","5","07:00","5.1","278"
"Kumlinge kirkonkylä","2024","11","5","08:00","5.7","285"
"Kumlinge kirkonkylä","2024","11","5","09:00","5.8","294"
"Kumlinge kirkonkylä","2024","11","5","10:00","5.3","291"
"Kumlinge kirkonkylä","2024","11","5","11:00","4.8","285"
"Kumlinge kirkonkylä","2024","11","5","12:00","4.1","288"
"Kumlinge kirkonkylä","2024","11","5","13:00","4.9","285"
"Kumlinge kirkonkylä","2024","11","5","14:00","4.5","276"
"Kumlinge kirkonkylä","2024","11","5","15:00","4.9","278"
"Kumlinge kirkonkylä","2024","11","5","16:00","5.4","280"
"Kumlinge kirkonkylä","2024","11","5","17:00","5.3","282"
"Kumlinge kirkonkylä","2024","11","5","18:00","4.9","275"
"Kumlinge kirkonkylä","2024","11","5","19:00","4.3","270"
"Kumlinge kirkonkylä","2024","11","5","20:00","4.5","279"
"Kumlinge kirkonkylä","2024","11","5","21:00","4.5","276"
"Kumlinge kirkonkylä","2024","11","5","22:00","4.8","280"
"Kumlinge kirkonkylä","2024","11","5","23:00","4.4","281"
"Kumlinge kirkonkylä","2024","11","6","00:00","4.8","289"
"Kumlinge kirkonkylä","2024","11","6","01:00","4.7","284"
"Kumlinge kirkonkylä","2024","11","6","02:00","4.6","283"
"Kumlinge kirkonkylä","2024","11","6","03:00","4.9","290"
"Kumlinge kirkonkylä","2024","11","6","04:00","4.7","288"
"Kumlinge kirkonkylä","2024","11","6","05:00","4.6","294"
"Kumlinge kirkonkylä","2024","11","6","06:00","4.5","286"
"Kumlinge kirkonkylä","2024","11","6","07:00","4.2","287"
"Kumlinge kirkonkylä","2024","11","6","08:00","4.6","285"
"Kumlinge kirkonkylä","2024","11","6","09:00","4.3","282"
"Kumlinge kirkonkylä","2024","11","6","10:00","3.5","273"
"Kumlinge kirkonkylä","2024","11","6","11:00","3.2","273"
"Kumlinge kirkonkylä","2024","11","6","12:00","3.4","263"
"Kumlinge kirkonkylä","2024","11","6","13:00","3.1","253"
"Kumlinge kirkonkylä","2024","11","6","14:00","3.3","252"
"Kumlinge kirkonkylä","2024","11","6","15:00","2.7","273"
"Kumlinge kirkonkylä","2024","11","6","16:00","3.1","283"
"Kumlinge kirkonkylä","2024","11","6","17:00","3.7","268"
"Kumlinge kirkonkylä","2024","11","6","18:00","3.5","282"
"Kumlinge kirkonkylä","2024","11","6","19:00","4","287"
"Kumlinge kirkonkylä","2024","11","6","20:00","4.7","289"
"Kumlinge kirkonkylä","2024","11","6","21:00","4.6","291"
"Kumlinge kirkonkylä","2024","11","6","22:00","4.6","291"
"Kumlinge kirkonkylä","2024","11","6","23:00","4.4","292"
"Kumlinge kirkonkylä","2024","11","7","00:00","4.8","288"
"Kumlinge kirkonkylä","2024","11","7","01:00","4.8","291"
"Kumlinge kirkonkylä","2024","11","7","02:00","5.7","312"
"Kumlinge kirkonkylä","2024","11","7","03:00","6.1","316"
"Kumlinge kirkonkylä","2024","11","7","04:00","6.2","320"
"Kumlinge kirkonkylä","2024","11","7","05:00","5.9","318"
"Kumlinge kirkonkylä","2024","11","7","06:00","5.9","315"
"Kumlinge kirkonkylä","2024","11","7","07:00","5","326"
"Kumlinge kirkonkylä","2024","11","7","08:00","5.7","333"
"Kumlinge kirkonkylä","2024","11","7","09:00","4.8","329"
"Kumlinge kirkonkylä","2024","11","7","10:00","5.3","321"
"Kumlinge kirkonkylä","2024","11","7","11:00","4.8","319"
"Kumlinge kirkonkylä","2024","11","7","12:00","4.4","321"
"Kumlinge kirkonkylä","2024","11","7","13:00","4.8","320"
"Kumlinge kirkonkylä","2024","11","7","14:00","4.9","327"
"Kumlinge kirkonkylä","2024","11","7","15:00","4.7","325"
"Kumlinge kirkonkylä","2024","11","7","16:00","3.3","303"
"Kumlinge kirkonkylä","2024","11","7","17:00","3.7","295"
"Kumlinge kirkonkylä","2024","11","7","18:00","4","298"
"Kumlinge kirkonkylä","2024","11","7","19:00","4","315"
"Kumlinge kirkonkylä","2024","11","7","20:00","2.9","311"
"Kumlinge kirkonkylä","2024","11","7","21:00","2.7","295"
"Kumlinge kirkonkylä","2024","11","7","22:00","2.9","271"
"Kumlinge kirkonkylä","2024","11","7","23:00","2.7","250"
"Kumlinge kirkonkylä","2024","11","8","00:00","3.5","259"
"Kumlinge kirkonkylä","2024","11","8","01:00","3.1","253"
"Kumlinge kirkonkylä","2024","11","8","02:00","3.3","241"
"Kumlinge kirkonkylä","2024","11","8","03:00","3.3","257"
"Kumlinge kirkonkylä","2024","11","8","04:00","3","244"
"Kumlinge kirkonkylä","2024","11","8","05:00","2.9","237"
"Kumlinge kirkonkylä","2024","11","8","06:00","3.1","230"
"Kumlinge kirkonkylä","2024","11","8","07:00","3.3","226"
"Kumlinge kirkonkylä","2024","11","8","08:00","3.2","219"
"Kumlinge kirkonkylä","2024","11","8","09:00","5.4","231"
"Kumlinge kirkonkylä","2024","11","8","10:00","5","234"
"Kumlinge kirkonkylä","2024","11","8","11:00","4.7","227"
"Kumlinge kirkonkylä","2024","11","8","12:00","5","226"
"Kumlinge kirkonkylä","2024","11","8","13:00","5.7","222"
"Kumlinge kirkonkylä","2024","11","8","14:00","6.2","220"
"Kumlinge kirkonkylä","2024","11","8","15:00","6.5","215"
"Kumlinge kirkonkylä","2024","11","8","16:00","7.3","224"
"Kumlinge kirkonkylä","2024","11","8","17:00","7.8","225"
"Kumlinge kirkonkylä","2024","11","8","18:00","7.9","230"
"Kumlinge kirkonkylä","2024","11","8","19:00","8.5","236"
"Kumlinge kirkonkylä","2024","11","8","20:00","8","232"
"Kumlinge kirkonkylä","2024","11","8","21:00","6.9","250"
"Kumlinge kirkonkylä","2024","11","8","22:00","5.9","258"
"Kumlinge kirkonkylä","2024","11","8","23:00","5.3","268"
"Kumlinge kirkonkylä","2024","11","9","00:00","5","279"
"Kumlinge kirkonkylä","2024","11","9","01:00","5.5","292"
"Kumlinge kirkonkylä","2024","11","9","02:00","4.6","286"
"Kumlinge kirkonkylä","2024","11","9","03:00","4.5","290"
"Kumlinge kirkonkylä","2024","11","9","04:00","3.9","283"
"Kumlinge kirkonkylä","2024","11","9","05:00","4.3","279"
"Kumlinge kirkonkylä","2024","11","9","06:00","4.5","276"
"Kumlinge kirkonkylä","2024","11","9","07:00","4.2","280"
"Kumlinge kirkonkylä","2024","11","9","08:00","3.9","280"
"Kumlinge kirkonkylä","2024","11","9","09:00","3.9","282"
"Kumlinge kirkonkylä","2024","11","9","10:00","3.4","283"
"Kumlinge kirkonkylä","2024","11","9","11:00","2.8","276"
"Kumlinge kirkonkylä","2024","11","9","12:00","3","274"
"Kumlinge kirkonkylä","2024","11","9","13:00","2.7","293"
"Kumlinge kirkonkylä","2024","11","9","14:00","2.8","295"
"Kumlinge kirkonkylä","2024","11","9","15:00","2.4","290"
"Kumlinge kirkonkylä","2024","11","9","16:00","2","276"
"Kumlinge kirkonkylä","2024","11","9","17:00","1.9","279"
"Kumlinge kirkonkylä","2024","11","9","18:00","1.5","280"
"Kumlinge kirkonkylä","2024","11","9","19:00","1","233"
"Kumlinge kirkonkylä","2024","11","9","20:00","1.1","190"
"Kumlinge kirkonkylä","2024","11","9","21:00","1","115"
"Kumlinge kirkonkylä","2024","11","9","22:00","0.7","124"
"Kumlinge kirkonkylä","2024","11","9","23:00","1","145"
"Kumlinge kirkonkylä","2024","11","10","00:00","1.3","178"
"Kumlinge kirkonkylä","2024","11","10","01:00","1.9","198"
"Kumlinge kirkonkylä","2024","11","10","02:00","1.7","204"
"Kumlinge kirkonkylä","2024","11","10","03:00","1.3","205"
"Kumlinge kirkonkylä","2024","11","10","04:00","1.6","212"
"Kumlinge kirkonkylä","2024","11","10","05:00","1.3","190"
"Kumlinge kirkonkylä","2024","11","10","06:00","1.2","173"
"Kumlinge kirkonkylä","2024","11","10","07:00","0.9","179"
"Kumlinge kirkonkylä","2024","11","10","08:00","2.6","162"
"Kumlinge kirkonkylä","2024","11","10","09:00","2.7","173"
"Kumlinge kirkonkylä","2024","11","10","10:00","2.6","167"
"Kumlinge kirkonkylä","2024","11","10","11:00","2.2","159"
"Kumlinge kirkonkylä","2024","11","10","12:00","1.3","167"
"Kumlinge kirkonkylä","2024","11","10","13:00","1.2","141"
"Kumlinge kirkonkylä","2024","11","10","14:00","2.4","173"
"Kumlinge kirkonkylä","2024","11","10","15:00","2.6","196"
"Kumlinge kirkonkylä","2024","11","10","16:00","3.3","183"
"Kumlinge kirkonkylä","2024","11","10","17:00","3.9","207"
"Kumlinge kirkonkylä","2024","11","10","18:00","2.9","210"
"Kumlinge kirkonkylä","2024","11","10","19:00","2.4","189"
"Kumlinge kirkonkylä","2024","11","10","20:00","2.1","186"
"Kumlinge kirkonkylä","2024","11","10","21:00","2.3","181"
"Kumlinge kirkonkylä","2024","11","10","22:00","3","162"
"Kumlinge kirkonkylä","2024","11","10","23:00","2.7","138"
"Kumlinge kirkonkylä","2024","11","11","00:00","3.5","144"
"Kumlinge kirkonkylä","2024","11","11","01:00","4.7","153"
"Kumlinge kirkonkylä","2024","11","11","02:00","4","155"
"Kumlinge kirkonkylä","2024","11","11","03:00","2.9","187"
"Kumlinge kirkonkylä","2024","11","11","04:00","2.9","196"
"Kumlinge kirkonkylä","2024","11","11","05:00","2.9","188"
"Kumlinge kirkonkylä","2024","11","11","06:00","2.9","174"
"Kumlinge kirkonkylä","2024","11","11","07:00","3.6","186"
"Kumlinge kirkonkylä","2024","11","11","08:00","3.6","172"
"Kumlinge kirkonkylä","2024","11","11","09:00","3.8","169"
"Kumlinge kirkonkylä","2024","11","11","10:00","4.4","168"
"Kumlinge kirkonkylä","2024","11","11","11:00","3.9","189"
"Kumlinge kirkonkylä","2024","11","11","12:00","2.4","194"
"Kumlinge kirkonkylä","2024","11","11","13:00","2.3","193"
"Kumlinge kirkonkylä","2024","11","11","14:00","1.9","185"
"Kumlinge kirkonkylä","2024","11","11","15:00","2.4","199"
"Kumlinge kirkonkylä","2024","11","11","16:00","2","220"
"Kumlinge kirkonkylä","2024","11","11","17:00","0.8","164"
"Kumlinge kirkonkylä","2024","11","11","18:00","0.8","167"
"Kumlinge kirkonkylä","2024","11","11","19:00","2","303"
"Kumlinge kirkonkylä","2024","11","11","20:00","3.2","309"
"Kumlinge kirkonkylä","2024","11","11","21:00","4.3","304"
"Kumlinge kirkonkylä","2024","11","11","22:00","4.5","299"
"Kumlinge kirkonkylä","2024","11","11","23:00","5.2","291"
"Kumlinge kirkonkylä","2024","11","12","00:00","4.7","287"
"Kumlinge kirkonkylä","2024","11","12","01:00","4.4","276"
"Kumlinge kirkonkylä","2024","11","12","02:00","4.7","273"
"Kumlinge kirkonkylä","2024","11","12","03:00","4.9","267"
"Kumlinge kirkonkylä","2024","11","12","04:00","4.5","271"
"Kumlinge kirkonkylä","2024","11","12","05:00","5.1","286"
"Kumlinge kirkonkylä","2024","11","12","06:00","5.1","313"
"Kumlinge kirkonkylä","2024","11","12","07:00","5","319"
"Kumlinge kirkonkylä","2024","11","12","08:00","5.2","308"
"Kumlinge kirkonkylä","2024","11","12","09:00","4.2","286"
"Kumlinge kirkonkylä","2024","11","12","10:00","4.3","303"
"Kumlinge kirkonkylä","2024","11","12","11:00","5.1","314"
"Kumlinge kirkonkylä","2024","11","12","12:00","4.4","324"
"Kumlinge kirkonkylä","2024","11","12","13:00","4.1","329"
"Kumlinge kirkonkylä","2024","11","12","14:00","4.3","328"
"Kumlinge kirkonkylä","2024","11","12","15:00","4.6","318"
"Kumlinge kirkonkylä","2024","11","12","16:00","4.5","324"
"Kumlinge kirkonkylä","2024","11","12","17:00","4.5","324"
"Kumlinge kirkonkylä","2024","11","12","18:00","4.6","327"
"Kumlinge kirkonkylä","2024","11","12","19:00","4.5","334"
"Kumlinge kirkonkylä","2024","11","12","20:00","3","341"
"Kumlinge kirkonkylä","2024","11","12","21:00","2.3","318"
"Kumlinge kirkonkylä","2024","11","12","22:00","2.4","307"
"Kumlinge kirkonkylä","2024","11","12","23:00","2.9","276"
"Kumlinge kirkonkylä","2024","11","13","00:00","2.9","268"
"Kumlinge kirkonkylä","2024","11","13","01:00","2.4","251"
"Kumlinge kirkonkylä","2024","11","13","02:00","2.8","228"
"Kumlinge kirkonkylä","2024","11","13","03:00","3.1","200"
"Kumlinge kirkonkylä","2024","11","13","04:00","3.7","201"
"Kumlinge kirkonkylä","2024","11","13","05:00","5","214"
"Kumlinge kirkonkylä","2024","11","13","06:00","6.5","219"
"Kumlinge kirkonkylä","2024","11","13","07:00","6.9","220"
"Kumlinge kirkonkylä","2024","11","13","08:00","6.5","216"
"Kumlinge kirkonkylä","2024","11","13","09:00","7.1","217"
"Kumlinge kirkonkylä","2024","11","13","11:00","8.4","221"
"Kumlinge kirkonkylä","2024","11","13","12:00","9.1","222"
"Kumlinge kirkonkylä","2024","11","13","13:00","9.2","218"
"Kumlinge kirkonkylä","2024","11","13","14:00","9.4","216"
"Kumlinge kirkonkylä","2024","11","13","15:00","9.3","224"
"Kumlinge kirkonkylä","2024","11","13","16:00","7.6","247"
"Kumlinge kirkonkylä","2024","11","13","17:00","6.4","256"
"Kumlinge kirkonkylä","2024","11","13","18:00","5.4","256"
"Kumlinge kirkonkylä","2024","11","13","19:00","4.2","262"
"Kumlinge kirkonkylä","2024","11","13","20:00","4.1","269"
"Kumlinge kirkonkylä","2024","11","13","21:00","3.9","269"
"Kumlinge kirkonkylä","2024","11","13","22:00","3.8","258"
"Kumlinge kirkonkylä","2024","11","13","23:00","4.3","246"
"Kumlinge kirkonkylä","2024","11","14","00:00","4.1","251"
"Kumlinge kirkonkylä","2024","11","14","01:00","3.9","240"
"Kumlinge kirkonkylä","2024","11","14","02:00","4.6","259"
"Kumlinge kirkonkylä","2024","11","14","03:00","5.2","277"
"Kumlinge kirkonkylä","2024","11","14","04:00","4.7","280"
"Kumlinge kirkonkylä","2024","11","14","05:00","5.5","294"
"Kumlinge kirkonkylä","2024","11","14","06:00","6.3","297"
"Kumlinge kirkonkylä","2024","11","14","07:00","6.4","300"
"Kumlinge kirkonkylä","2024","11","14","08:00","9.6","314"
"Kumlinge kirkonkylä","2024","11","14","09:00","9.5","322"
"Kumlinge kirkonkylä","2024","11","14","10:00","9.2","320"
"Kumlinge kirkonkylä","2024","11","14","11:00","10.1","319"
"Kumlinge kirkonkylä","2024","11","14","12:00","10.3","318"
"Kumlinge kirkonkylä","2024","11","14","13:00","10.2","321"
"Kumlinge kirkonkylä","2024","11","14","14:00","10.7","320"
"Kumlinge kirkonkylä","2024","11","14","15:00","9.9","315"
"Kumlinge kirkonkylä","2024","11","14","16:00","10.4","311"
"Kumlinge kirkonkylä","2024","11","14","17:00","10.2","306"
"Kumlinge kirkonkylä","2024","11","14","18:00","8.9","302"
"Kumlinge kirkonkylä","2024","11","14","19:00","8.9","302"
"Kumlinge kirkonkylä","2024","11","14","20:00","7.5","294"
"Kumlinge kirkonkylä","2024","11","14","21:00","7.3","291"
"Kumlinge kirkonkylä","2024","11","14","22:00","7.5","299"
"Kumlinge kirkonkylä","2024","11","14","23:00","7.1","298"
"Kumlinge kirkonkylä","2024","11","15","00:00","6.4","291"
"Kumlinge kirkonkylä","2024","11","15","01:00","5.2","272"
"Kumlinge kirkonkylä","2024","11","15","02:00","4.9","268"
"Kumlinge kirkonkylä","2024","11","15","03:00","5.2","260"
"Kumlinge kirkonkylä","2024","11","15","04:00","6","256"
"Kumlinge kirkonkylä","2024","11","15","05:00","6.5","248"
"Kumlinge kirkonkylä","2024","11","15","06:00","5.9","255"
"Kumlinge kirkonkylä","2024","11","15","07:00","6.1","257"
"Kumlinge kirkonkylä","2024","11","15","08:00","6.1","255"
"Kumlinge kirkonkylä","2024","11","15","09:00","5.2","245"
"Kumlinge kirkonkylä","2024","11","15","10:00","4.8","248"
"Kumlinge kirkonkylä","2024","11","15","11:00","5.4","240"
"Kumlinge kirkonkylä","2024","11","15","12:00","5","238"
"Kumlinge kirkonkylä","2024","11","15","13:00","4.1","258"
"Kumlinge kirkonkylä","2024","11","15","14:00","5.4","245"
"Kumlinge kirkonkylä","2024","11","15","15:00","5.7","244"
"Kumlinge kirkonkylä","2024","11","15","16:00","4.5","239"
"Kumlinge kirkonkylä","2024","11","15","17:00","6","229"
"Kumlinge kirkonkylä","2024","11","15","18:00","5.9","232"
"Kumlinge kirkonkylä","2024","11","15","19:00","6.9","237"
"Kumlinge kirkonkylä","2024","11","15","20:00","6.2","232"
"Kumlinge kirkonkylä","2024","11","15","21:00","7.3","225"
"Kumlinge kirkonkylä","2024","11","15","22:00","6.7","222"
"Kumlinge kirkonkylä","2024","11","15","23:00","7.8","224"
"Kumlinge kirkonkylä","2024","11","16","00:00","7.5","218"
"Kumlinge kirkonkylä","2024","11","16","01:00","7.8","223"
"Kumlinge kirkonkylä","2024","11","16","02:00","8.6","227"
"Kumlinge kirkonkylä","2024","11","16","03:00","9","228"
"Kumlinge kirkonkylä","2024","11","16","04:00","10.3","232"
"Kumlinge kirkonkylä","2024","11","16","05:00","9.5","237"
"Kumlinge kirkonkylä","2024","11","16","06:00","11.3","233"
"Kumlinge kirkonkylä","2024","11","16","07:00","10.1","231"
"Kumlinge kirkonkylä","2024","11","16","08:00","9.5","232"
"Kumlinge kirkonkylä","2024","11","16","09:00","10","225"
"Kumlinge kirkonkylä","2024","11","16","10:00","11.4","218"
"Kumlinge kirkonkylä","2024","11","16","11:00","11.5","222"
